algorithm,budget,coverage,cost_per_coverage,time
k=1,800,26,28.9615,20
k=2,800,26,28.9615,1037
greedy,800,33,23.5455,0
random,800,17,46.3529,0
bad_greedy,800,26,28.2692,0
k=1,800,33,23.2121,20
k=2,800,33,23.2121,1019
greedy,800,28,26.75,0
random,800,12,66.25,0
bad_greedy,800,23,34.3478,0
k=1,800,29,27.1034,21
k=2,800,29,27.1034,1029
greedy,800,27,28.5926,0
random,800,10,78.4,0
bad_greedy,800,23,34.7826,0
k=1,800,27,28.5926,21
k=2,800,27,28.5926,1043
greedy,800,30,26.5333,0
random,800,16,49.9375,0
bad_greedy,800,23,32.8696,0
k=1,800,30,26.0667,21
k=2,800,30,26.0667,1047
greedy,800,28,28.5,0
random,800,8,98.375,0
bad_greedy,800,20,39.85,0
k=1,800,28,28.1071,21
k=2,800,28,27.9286,1034
greedy,800,27,28.7407,0
random,800,7,113.571,0
bad_greedy,800,22,34.6818,0
k=1,800,27,28.7407,21
k=2,800,27,28.2222,1057
greedy,800,35,22.8,0
random,800,11,71.2727,0
bad_greedy,800,30,26.2333,0
k=1,800,35,22.8,19
k=2,800,35,22.8,992
greedy,800,35,21.6,0
random,800,8,99.375,0
bad_greedy,800,29,26.7241,0
k=1,800,35,21.6,20
k=2,800,35,21.6,987
greedy,800,31,24.6129,0
random,800,10,77.3,0
bad_greedy,800,22,34.3182,0
k=1,800,31,24.3548,21
k=2,800,31,24.3548,1037
greedy,800,29,26.6207,0
random,800,12,64.9167,0
bad_greedy,800,24,32.25,0
k=1,800,29,26.5172,20
k=2,800,29,26.5172,1020
greedy,800,31,24.1613,0
random,800,5,151.4,0
bad_greedy,800,25,31.28,0
k=1,800,31,24.1613,21
k=2,800,31,24.1613,1026
greedy,800,31,25.2903,0
random,800,14,55.6429,0
bad_greedy,800,22,36.3182,0
k=1,800,31,25.1935,20
k=2,800,31,25.1935,1022
greedy,800,33,23.9394,0
random,800,11,71.1818,0
bad_greedy,800,22,34.5909,0
k=1,800,33,23.8485,20
k=2,800,33,23.8485,1027
greedy,800,32,24.25,0
random,800,16,49.9375,0
bad_greedy,800,23,32.5652,0
k=1,800,32,23.7812,19
k=2,800,33,24.1515,1027
greedy,800,33,23.6667,0
random,800,12,66.0833,0
bad_greedy,800,27,29.2593,0
k=1,800,33,23.6667,21
k=2,800,33,23.6667,1040
greedy,800,28,26.8571,0
random,800,15,53.2667,0
bad_greedy,800,21,35.5714,0
k=1,800,29,27.5172,21
k=2,800,29,27.4828,1054
greedy,800,27,29,0
random,800,9,85.5556,0
bad_greedy,800,21,35,0
k=1,800,27,28.8889,20
k=2,800,27,28.8889,1039
greedy,800,31,24.8065,1
random,800,12,66.6667,0
bad_greedy,800,24,32.5417,0
k=1,800,31,24.8065,21
k=2,800,31,24.8065,1019
greedy,800,30,25.7333,0
random,800,11,72.2727,0
bad_greedy,800,23,32.1304,0
k=1,800,30,25.7333,20
k=2,800,30,25.7333,1033
greedy,800,30,26.5,0
random,800,8,100,0
bad_greedy,800,25,31.8,0
k=1,800,30,25.7667,21
k=2,800,30,25.1333,1049
greedy,800,35,22.6571,0
random,800,8,96.5,0
bad_greedy,800,24,30.4167,0
k=1,800,35,22.6571,20
k=2,800,35,22.6571,1002
greedy,800,30,26.2333,1
random,800,20,39.95,0
bad_greedy,800,23,33.6522,0
k=1,800,31,25.4839,20
k=2,800,31,25.4194,1028
greedy,800,26,30.5,0
random,800,13,61.0769,0
bad_greedy,800,18,40.8889,0
k=1,800,26,29.5769,21
k=2,800,27,29.5185,1052
greedy,800,30,24.8667,0
random,800,7,110,0
bad_greedy,800,24,30.75,0
k=1,800,31,25.7419,20
k=2,800,31,25.7097,1044
greedy,800,25,30.72,0
random,800,13,57.9231,0
bad_greedy,800,20,37.7,0
k=1,800,26,30.5769,21
k=2,800,26,29.9615,1055
greedy,800,37,21.2703,0
random,800,23,34.6957,0
bad_greedy,800,30,24.9667,0
k=1,800,37,20.6757,21
k=2,800,37,20.4865,1023
greedy,800,34,22.4118,0
random,800,8,99.125,0
bad_greedy,800,27,29.2222,0
k=1,800,34,22.4118,21
k=2,800,34,22.4118,1026
greedy,800,26,30.1923,1
random,800,13,61.4615,0
bad_greedy,800,22,34.9545,0
k=1,800,26,30.0769,22
k=2,800,26,30.0769,1072
greedy,800,29,26.1379,0
random,800,8,98.375,0
bad_greedy,800,21,37.4286,0
k=1,800,29,26.1379,20
k=2,800,29,26.1379,1036
greedy,800,30,25.7333,1
random,800,10,79.9,0
bad_greedy,800,22,35.5455,0
k=1,800,30,25.6667,21
k=2,800,30,25.6667,1051
greedy,800,27,29.1481,0
random,800,9,88.8889,0
bad_greedy,800,19,41,0
k=1,800,27,29.1481,22
k=2,800,27,29.1481,1065
greedy,800,33,23.2424,0
random,800,16,49.5,0
bad_greedy,800,24,30.5417,0
k=1,800,33,23.2424,20
k=2,800,33,23.2424,1002
greedy,800,34,23.2353,0
random,800,12,63.9167,0
bad_greedy,800,21,36,0
k=1,800,34,22.5294,21
k=2,800,34,22.5294,1034
greedy,800,30,26.2333,0
random,800,10,79.2,0
bad_greedy,800,26,28.4615,0
k=1,800,30,26.2333,21
k=2,800,30,26.2333,1062
greedy,800,33,22.8182,0
random,800,12,66.6667,0
bad_greedy,800,22,34.3182,0
k=1,800,34,23.0294,21
k=2,800,34,22.9412,1013
greedy,800,29,25.8966,0
random,800,7,114.143,0
bad_greedy,800,18,41.8889,0
k=1,800,30,26.3667,21
k=2,800,30,26.3667,1043
greedy,800,33,24.0303,0
random,800,10,77,0
bad_greedy,800,23,34.4348,0
k=1,800,33,23.9091,20
k=2,800,33,23.9091,1005
greedy,800,32,23.5312,0
random,800,11,72.2727,0
bad_greedy,800,27,29.0741,0
k=1,800,32,23.5,21
k=2,800,32,23.5,1051
greedy,800,29,26.5862,0
random,800,13,60.6923,0
bad_greedy,800,26,30.0385,0
k=1,800,29,26.3103,21
k=2,800,29,26.3103,1052
greedy,800,33,23.6364,0
random,800,10,77.1,0
bad_greedy,800,22,35.7273,0
k=1,800,33,23.2121,20
k=2,800,33,23.0606,1002
greedy,800,31,25.3871,0
random,800,17,45.7059,0
bad_greedy,800,21,37.8571,0
k=1,800,31,25.3871,20
k=2,800,31,25.3871,1018
greedy,800,29,27.1379,0
random,800,10,79.9,0
bad_greedy,800,25,32,0
k=1,800,29,26.4138,20
k=2,800,29,26.4138,1011
greedy,800,27,29.6296,0
random,800,11,69.7273,0
bad_greedy,800,19,40.4211,0
k=1,800,27,28.8519,20
k=2,800,27,28.8519,1036
greedy,800,28,27.1071,0
random,800,9,84.6667,0
bad_greedy,800,23,33.6522,0
k=1,800,28,27.1071,20
k=2,800,28,27.1071,1013
greedy,800,38,21.0263,0
random,800,18,43.4444,0
bad_greedy,800,28,28.0357,0
k=1,800,38,20.8684,19
k=2,800,38,20.8684,1015
greedy,800,32,23.9062,0
random,800,14,55.6429,0
bad_greedy,800,27,27.1852,0
k=1,800,33,23.7576,21
k=2,800,33,23.7576,1049
greedy,800,35,21.9714,0
random,800,15,52.7333,0
bad_greedy,800,29,25.3103,0
k=1,800,36,22.0278,20
k=2,800,36,22,1019
greedy,800,27,28.4444,0
random,800,11,71.9091,0
bad_greedy,800,21,36.9048,0
k=1,800,27,28.4444,21
k=2,800,27,28.4444,1067
greedy,800,29,27.4138,0
random,800,13,59.6923,0
bad_greedy,800,20,38.95,0
k=1,800,29,27.4138,20
k=2,800,29,27.4138,1035
greedy,800,29,27.5172,0
random,800,10,79.1,0
bad_greedy,800,23,32.3913,0
k=1,800,29,27.5172,20
k=2,800,29,27.5172,1031
greedy,800,36,21.0556,0
random,800,9,87.8889,0
bad_greedy,800,30,25.5667,0
k=1,800,37,21.4865,20
k=2,800,37,21.4865,1033
greedy,800,30,25.7667,0
random,800,7,112,0
bad_greedy,800,25,31.48,0
k=1,800,30,25.7667,20
k=2,800,30,25.7667,1039
greedy,800,38,20.6316,0
random,800,18,44.0556,0
bad_greedy,800,30,24.8,0
k=1,800,38,20.3684,21
k=2,800,38,20.3684,1046
greedy,800,34,22.7059,0
random,800,10,78.4,0
bad_greedy,800,26,30.4231,0
k=1,800,34,22.7059,20
k=2,800,34,22.7059,1020
greedy,800,28,28.3214,0
random,800,12,64.5,0
bad_greedy,800,17,44.2941,0
k=1,800,28,27.0714,20
k=2,800,28,27.0714,1035
greedy,800,33,22.8788,0
random,800,11,72.7273,0
bad_greedy,800,23,33.913,0
k=1,800,34,22.9118,20
k=2,800,34,22.9118,1045
greedy,800,29,26.1379,0
random,800,13,61.3846,0
bad_greedy,800,24,31.0833,0
k=1,800,30,26.6,21
k=2,800,30,26.6,1055
greedy,800,31,25.6129,0
random,800,13,61,0
bad_greedy,800,22,36.0909,0
k=1,800,31,25.0323,21
k=2,800,31,25.0323,1050
greedy,800,33,22.9697,0
random,800,12,65.6667,0
bad_greedy,800,26,29.1538,0
k=1,800,34,23.4118,20
k=2,800,34,23.4118,1024
greedy,800,28,27.3214,0
random,800,14,57,0
bad_greedy,800,17,43.4118,0
k=1,800,28,27.3214,21
k=2,800,28,27.3214,1049
greedy,800,35,22.6571,0
random,800,13,61.3846,0
bad_greedy,800,24,31.6667,0
k=1,800,35,22.6571,20
k=2,800,35,22.6571,1014
greedy,800,30,25.3667,0
random,800,13,61.1538,0
bad_greedy,800,21,37.3333,0
k=1,800,31,25.6774,21
k=2,800,31,25.6774,1057
greedy,800,34,23.3529,0
random,800,7,112.143,0
bad_greedy,800,29,26.1034,0
k=1,800,35,22.6571,21
k=2,800,35,22.6571,1048
greedy,800,31,25.0645,0
random,800,15,52.9333,0
bad_greedy,800,24,31.5,0
k=1,800,31,25.0645,20
k=2,800,31,25.0645,1033
greedy,800,34,23.1765,0
random,800,17,46.6471,0
bad_greedy,800,27,28.4815,0
k=1,800,34,22.5,22
k=2,800,34,22.5,1036
greedy,800,35,21.3714,1
random,800,9,88.5556,0
bad_greedy,800,25,31.68,0
k=1,800,36,21.8333,21
k=2,800,36,21.8333,1017
greedy,800,34,22.9412,0
random,800,13,61.4615,0
bad_greedy,800,23,33.1739,0
k=1,800,34,22.4706,22
k=2,800,35,22.8571,1056
greedy,800,32,24.625,0
random,800,13,59.3846,0
bad_greedy,800,25,30.12,0
k=1,800,32,24.625,22
k=2,800,32,24.625,1054
greedy,800,31,25.2581,0
random,800,13,58.6923,0
bad_greedy,800,23,33.0435,0
k=1,800,31,24.9677,20
k=2,800,31,24.9677,1029
greedy,800,28,27.9643,0
random,800,5,156,0
bad_greedy,800,18,40.6111,0
k=1,800,28,27.6786,21
k=2,800,28,27.6786,1036
greedy,800,28,28.2143,0
random,800,7,112,0
bad_greedy,800,18,41.8889,0
k=1,800,28,28.2143,21
k=2,800,28,28.2143,1037
greedy,800,30,26.0667,0
random,800,13,61.3077,0
bad_greedy,800,23,32.6522,0
k=1,800,30,26.0333,21
k=2,800,30,26.0333,1038
greedy,800,38,20.2105,0
random,800,20,39.05,0
bad_greedy,800,27,27.0741,0
k=1,800,39,20.359,20
k=2,800,39,20.359,989
greedy,800,30,26.5,0
random,800,10,78.4,0
bad_greedy,800,21,36.1429,0
k=1,800,30,26.5,20
k=2,800,30,26.5,1055
greedy,900,33,26.5758,0
random,900,12,74.75,0
bad_greedy,900,26,33.6923,0
k=1,900,33,26.5758,20
k=2,900,33,26.5758,1022
greedy,900,32,27.875,0
random,900,9,99.5556,0
bad_greedy,900,24,35.0417,0
k=1,900,32,27.875,21
k=2,900,32,27.875,1024
greedy,900,33,26.3636,0
random,900,6,145.167,0
bad_greedy,900,29,29.8966,0
k=1,900,33,26.3636,20
k=2,900,33,26.3636,1030
greedy,900,33,27.1515,0
random,900,12,75,0
bad_greedy,900,23,39,0
k=1,900,33,27.1515,20
k=2,900,33,27.1515,1016
greedy,900,32,27.2188,0
random,900,11,80.6364,0
bad_greedy,900,29,30.6897,0
k=1,900,32,27.2188,19
k=2,900,32,27.2188,1009
greedy,900,35,25.4,0
random,900,18,48.1667,0
bad_greedy,900,28,31.6786,0
k=1,900,35,25.4,21
k=2,900,35,25.4,1033
greedy,900,36,24.6667,0
random,900,11,81.4545,0
bad_greedy,900,25,33.84,0
k=1,900,36,24.25,21
k=2,900,36,24.25,1034
greedy,900,31,27.2903,0
random,900,8,111.875,0
bad_greedy,900,23,36.6087,0
k=1,900,32,27.2812,21
k=2,900,32,27.2812,1043
greedy,900,38,22.9211,0
random,900,12,73.25,0
bad_greedy,900,33,26.8485,0
k=1,900,38,22.9211,21
k=2,900,38,22.9211,1021
greedy,900,36,24.8056,1
random,900,10,87.1,0
bad_greedy,900,24,34.8333,0
k=1,900,36,24.1944,21
k=2,900,37,24.1892,1018
greedy,900,27,32.5185,1
random,900,10,88,0
bad_greedy,900,18,46.8333,0
k=1,900,27,31.9259,21
k=2,900,27,31.9259,1065
greedy,900,45,18.8667,0
random,900,16,55.125,0
bad_greedy,900,33,25.6364,0
k=1,900,46,19.5217,19
k=2,900,46,19.3043,947
greedy,900,34,26.2941,1
random,900,9,98.8889,0
bad_greedy,900,21,42.1905,0
k=1,900,34,26.2941,20
k=2,900,34,26.2941,1002
greedy,900,31,28.8387,0
random,900,9,97.6667,0
bad_greedy,900,22,38.8636,0
k=1,900,31,28.8387,21
k=2,900,31,28.8387,1028
greedy,900,32,27.7188,1
random,900,15,60,0
bad_greedy,900,26,33.2692,0
k=1,900,32,26.875,21
k=2,900,33,27.1515,1051
greedy,900,39,22.4359,0
random,900,11,81.3636,0
bad_greedy,900,26,33.1154,0
k=1,900,39,22.2308,21
k=2,900,40,22.4,1028
greedy,900,36,23.6389,0
random,900,12,74.5833,0
bad_greedy,900,27,33.1111,0
k=1,900,36,23.6389,20
k=2,900,36,23.6389,1003
greedy,900,31,27.871,0
random,900,15,60,0
bad_greedy,900,28,31.75,0
k=1,900,31,27.4194,22
k=2,900,31,27.4194,1046
greedy,900,32,27.6562,0
random,900,14,64.2143,0
bad_greedy,900,26,34.2692,0
k=1,900,32,27.1562,22
k=2,900,33,27.1515,1044
greedy,900,32,26.6875,0
random,900,16,55.75,0
bad_greedy,900,22,38.0455,0
k=1,900,32,26.6875,20
k=2,900,32,26.6875,1020
greedy,900,33,26.5758,0
random,900,8,109.375,0
bad_greedy,900,30,29.1,0
k=1,900,33,26.5758,21
k=2,900,33,26.5758,1030
greedy,900,36,24.1944,0
random,900,15,59.4667,0
bad_greedy,900,27,31.3333,0
k=1,900,37,24.1081,20
k=2,900,37,24.1081,1010
greedy,900,33,26.8182,0
random,900,13,68.7692,0
bad_greedy,900,24,35.5,0
k=1,900,33,26.8182,20
k=2,900,33,26.8182,1022
greedy,900,40,22.45,0
random,900,8,112.25,0
bad_greedy,900,29,30.3793,0
k=1,900,40,22.45,19
k=2,900,40,22.45,957
greedy,900,35,24.4571,0
random,900,16,55.5625,0
bad_greedy,900,27,30.9259,0
k=1,900,35,24.4571,19
k=2,900,35,24.4571,998
greedy,900,33,26.2121,0
random,900,11,78.5455,0
bad_greedy,900,24,35.9167,0
k=1,900,33,26.2121,20
k=2,900,33,26.2121,1025
greedy,900,35,24.6,0
random,900,7,128.571,0
bad_greedy,900,27,33.0741,0
k=1,900,35,24.6,19
k=2,900,35,24.2,1000
greedy,900,29,29.4483,0
random,900,13,68.7692,0
bad_greedy,900,20,41.85,0
k=1,900,29,29.4483,21
k=2,900,29,29.4483,1057
greedy,900,36,24.8056,0
random,900,11,80.6364,0
bad_greedy,900,28,30.5,0
k=1,900,36,24.8056,20
k=2,900,36,24.6667,1004
greedy,900,34,25.1471,0
random,900,14,64.1429,0
bad_greedy,900,28,30.8214,0
k=1,900,35,25.5143,20
k=2,900,35,25.5143,1016
greedy,900,37,23.4054,0
random,900,16,54.125,0
bad_greedy,900,28,30.8929,0
k=1,900,37,23.4054,19
k=2,900,37,23.4054,975
greedy,900,34,25.1765,0
random,900,13,69,0
bad_greedy,900,27,31,0
k=1,900,34,24.9118,21
k=2,900,34,24.9118,1021
greedy,900,38,23.3947,0
random,900,7,126.571,0
bad_greedy,900,27,33,0
k=1,900,38,22.9737,20
k=2,900,38,22.6053,1008
greedy,900,32,27.5,0
random,900,15,60,0
bad_greedy,900,25,32.92,0
k=1,900,32,27.0312,21
k=2,900,32,26.875,1034
greedy,900,32,27.4688,0
random,900,16,55.3125,0
bad_greedy,900,24,37.4167,0
k=1,900,33,26.9394,21
k=2,900,33,26.9394,1028
greedy,900,35,25.4857,0
random,900,13,68.5385,0
bad_greedy,900,25,33.16,0
k=1,900,35,25.4857,20
k=2,900,35,25.4857,1001
greedy,900,36,24.8056,0
random,900,13,68.4615,0
bad_greedy,900,26,34.1154,0
k=1,900,36,24.8056,20
k=2,900,36,24.8056,1008
greedy,900,34,25.5588,0
random,900,14,62.8571,0
bad_greedy,900,27,31.0741,0
k=1,900,34,25.4412,21
k=2,900,34,25.4412,1033
greedy,900,33,26.9091,0
random,900,9,99.1111,0
bad_greedy,900,25,34.08,0
k=1,900,33,26.7576,20
k=2,900,33,26.7576,1012
greedy,900,30,29.9,0
random,900,14,63.8571,0
bad_greedy,900,25,34.16,0
k=1,900,30,29.9,21
k=2,900,30,29.9,1026
greedy,900,37,24,0
random,900,11,81.3636,0
bad_greedy,900,26,33.6923,0
k=1,900,37,23.5405,20
k=2,900,37,23.5405,999
greedy,900,35,25.6,0
random,900,10,87.5,0
bad_greedy,900,27,31.5556,0
k=1,900,35,24.8857,20
k=2,900,36,24.8333,1035
greedy,900,33,26.4848,0
random,900,20,44.85,0
bad_greedy,900,25,34.28,0
k=1,900,33,26.4848,21
k=2,900,33,26.4848,1049
greedy,900,33,25.7879,0
random,900,13,67.3846,0
bad_greedy,900,21,41.2381,0
k=1,900,34,26.0294,20
k=2,900,34,26.0294,1011
greedy,900,40,22.1,0
random,900,12,74.8333,0
bad_greedy,900,29,30.7931,0
k=1,900,40,22.1,20
k=2,900,40,22.1,1004
greedy,900,32,27.5625,0
random,900,15,59.8,0
bad_greedy,900,22,38.4545,1
k=1,900,32,27.1562,20
k=2,900,32,27.1562,1036
greedy,900,36,23.8056,0
random,900,15,59.8667,0
bad_greedy,900,26,32.3846,0
k=1,900,36,23.8056,21
k=2,900,36,23.8056,1031
greedy,900,35,24.3143,0
random,900,14,61.6429,0
bad_greedy,900,27,32.2222,0
k=1,900,36,24.6389,20
k=2,900,36,24.6389,1023
greedy,900,28,31.8214,0
random,900,13,66.4615,0
bad_greedy,900,24,36.1667,0
k=1,900,28,30.8571,20
k=2,900,28,30.8571,1042
greedy,900,33,27.2121,0
random,900,11,80.1818,0
bad_greedy,900,28,31.2143,0
k=1,900,33,26.4545,20
k=2,900,33,26.3333,1018
greedy,900,31,27.8065,0
random,900,17,51.3529,0
bad_greedy,900,25,33.88,0
k=1,900,32,27.875,20
k=2,900,32,27.875,1018
greedy,900,34,26.2647,0
random,900,16,55.75,0
bad_greedy,900,27,32.4074,0
k=1,900,34,26.2647,20
k=2,900,34,26.2647,1023
greedy,900,33,25.4545,0
random,900,16,55.5,0
bad_greedy,900,23,37.9565,0
k=1,900,34,26.1765,21
k=2,900,34,26.1765,1017
greedy,900,30,29.1333,0
random,900,12,71.8333,0
bad_greedy,900,22,39,0
k=1,900,30,29.1333,21
k=2,900,30,29.1333,1041
greedy,900,32,27.0312,0
random,900,7,125.571,0
bad_greedy,900,24,36.875,0
k=1,900,32,26.7812,21
k=2,900,32,26.7812,1039
greedy,900,34,25.1176,0
random,900,8,112.125,0
bad_greedy,900,26,33.0769,0
k=1,900,34,25.1176,21
k=2,900,34,25.1176,1032
greedy,900,39,22.641,0
random,900,11,81.6364,0
bad_greedy,900,28,29.6786,0
k=1,900,39,22.3077,21
k=2,900,39,22.3077,1015
greedy,900,33,26.2727,0
random,900,10,90,0
bad_greedy,900,24,34.375,0
k=1,900,33,26.0909,21
k=2,900,33,26.0909,1058
greedy,900,32,26.7812,0
random,900,11,81.3636,0
bad_greedy,900,25,34.88,0
k=1,900,33,27.2424,21
k=2,900,33,27.2424,1042
greedy,900,36,23.3056,0
random,900,17,51.4706,0
bad_greedy,900,26,32.5769,0
k=1,900,37,23.8919,20
k=2,900,37,23.7838,1013
greedy,900,36,24.6944,0
random,900,16,54.625,0
bad_greedy,900,24,34.6667,0
k=1,900,36,24.3611,19
k=2,900,36,24.1389,994
greedy,900,33,26.5152,0
random,900,12,73.6667,0
bad_greedy,900,27,31.7407,0
k=1,900,33,26.2121,21
k=2,900,33,26.2121,1019
greedy,900,31,27.9355,0
random,900,16,55.375,0
bad_greedy,900,24,34.9167,0
k=1,900,31,27.7097,20
k=2,900,31,27.7097,1028
greedy,900,36,24.1389,0
random,900,9,99.3333,0
bad_greedy,900,24,34.7083,0
k=1,900,36,23.5,20
k=2,900,37,23.9459,1006
greedy,900,34,25.7647,0
random,900,13,68.5385,0
bad_greedy,900,26,34.2692,0
k=1,900,34,25.7647,20
k=2,900,34,25.7647,1045
greedy,900,35,25.3143,0
random,900,15,59.7333,0
bad_greedy,900,23,37,0
k=1,900,35,24.4857,21
k=2,900,35,24.4857,1025
greedy,900,32,27.0625,0
random,900,18,49.7222,0
bad_greedy,900,23,37.1304,0
k=1,900,32,27.0625,20
k=2,900,32,27.0625,1009
greedy,900,30,29.9333,0
random,900,12,74,0
bad_greedy,900,22,38.3636,0
k=1,900,30,29.9333,21
k=2,900,30,29.9333,1047
greedy,900,32,27.5625,0
random,900,11,80.9091,0
bad_greedy,900,22,38.1818,0
k=1,900,32,26.9375,20
k=2,900,32,26.875,1016
greedy,900,36,24.5833,0
random,900,17,52.7647,0
bad_greedy,900,25,35.88,0
k=1,900,37,24.027,20
k=2,900,37,24.027,1003
greedy,900,37,24.2432,0
random,900,16,55.4375,0
bad_greedy,900,21,41.5714,0
k=1,900,37,24.2432,19
k=2,900,37,24.2432,991
greedy,900,36,24.0556,0
random,900,14,64.2143,0
bad_greedy,900,24,36.75,0
k=1,900,36,24.0556,20
k=2,900,36,24.0556,1025
greedy,900,36,24.5,0
random,900,15,59.9333,0
bad_greedy,900,24,36.25,0
k=1,900,36,24.5,19
k=2,900,36,24.5,988
greedy,900,37,23.1892,1
random,900,13,66.6923,0
bad_greedy,900,27,32.9259,0
k=1,900,37,23.1892,21
k=2,900,37,23.1892,1020
greedy,900,35,25.4571,1
random,900,8,110,0
bad_greedy,900,24,35.375,0
k=1,900,35,25.4571,21
k=2,900,35,25.4571,1018
greedy,900,35,25.5429,0
random,900,5,175.6,0
bad_greedy,900,27,31.7778,0
k=1,900,35,25.5429,20
k=2,900,35,25.5429,1017
greedy,900,30,29.9333,0
random,900,12,74.25,0
bad_greedy,900,20,42.55,0
k=1,900,30,29.9333,20
k=2,900,30,29.9333,1020
greedy,900,38,22.6579,0
random,900,6,148.667,0
bad_greedy,900,29,29.9655,0
k=1,900,38,22.6579,19
k=2,900,38,22.6579,996
greedy,900,38,23.3421,0
random,900,16,54.5,0
bad_greedy,900,32,26.0938,0
k=1,900,38,23.3421,21
k=2,900,38,23.3421,1023
greedy,900,30,30,0
random,900,9,99,0
bad_greedy,900,23,38.5217,0
k=1,900,30,29.1333,21
k=2,900,30,29.1,1046
greedy,900,31,28.6774,1
random,900,14,64,0
bad_greedy,900,20,41.6,0
k=1,900,31,28.6774,21
k=2,900,31,28.6774,1035
greedy,900,34,26.0882,0
random,900,17,52.7059,0
bad_greedy,900,20,41.2,0
k=1,900,34,26.0882,20
k=2,900,34,26.0882,1018
greedy,900,38,23.0789,0
random,900,12,73.9167,0
bad_greedy,900,28,31.3929,0
k=1,900,38,23.0789,20
k=2,900,38,23.0789,1027
greedy,900,32,26.8125,0
random,900,17,52.9412,0
bad_greedy,900,26,32.3077,0
k=1,900,32,26.8125,20
k=2,900,32,26.8125,1025
greedy,900,30,29.2,0
random,900,13,69.0769,0
bad_greedy,900,23,38.7391,0
k=1,900,30,29.2,21
k=2,900,30,29.2,1047
greedy,900,33,26.5758,0
random,900,13,66.7692,0
bad_greedy,900,23,37.7391,0
k=1,900,33,26.5758,20
k=2,900,33,26.5758,1030
greedy,900,37,23.9189,0
random,900,15,59.6,0
bad_greedy,900,28,31.1429,0
k=1,900,37,23.9189,21
k=2,900,37,23.9189,1026
greedy,900,36,24.6667,0
random,900,17,52.5294,0
bad_greedy,900,25,33.28,0
k=1,900,36,24,21
k=2,900,36,24,1038
greedy,900,36,24.5556,0
random,900,13,68.9231,0
bad_greedy,900,24,36.125,0
k=1,900,36,24.5556,20
k=2,900,36,24.5556,1024
greedy,900,33,26,0
random,900,17,52.5882,0
bad_greedy,900,26,33.7308,0
k=1,900,34,25.9118,21
k=2,900,34,25.9118,1032
greedy,900,32,27.8125,0
random,900,12,73.8333,0
bad_greedy,900,25,33.84,0
k=1,900,32,27.6875,20
k=2,900,32,27.6875,1032
greedy,900,35,25.1429,0
random,900,14,63.7143,0
bad_greedy,900,25,34.24,0
k=1,900,35,25.1429,21
k=2,900,35,25.1429,1019
greedy,900,32,26.5312,0
random,900,14,63.2143,0
bad_greedy,900,25,33.64,0
k=1,900,33,26.697,20
k=2,900,33,26.697,1031
greedy,900,32,27.3125,0
random,900,18,49.4444,0
bad_greedy,900,28,31.75,0
k=1,900,32,27.3125,21
k=2,900,32,27.3125,1035
greedy,900,35,24.4571,0
random,900,20,44.9,0
bad_greedy,900,25,34.36,0
k=1,900,36,24.8611,21
k=2,900,36,24.8611,1028
greedy,900,35,24.4286,0
random,900,16,55.8125,0
bad_greedy,900,27,31.5185,0
k=1,900,36,25,20
k=2,900,36,25,1011
greedy,900,33,26.0303,1
random,900,14,64.2143,0
bad_greedy,900,27,33.0741,0
k=1,900,34,26.1471,21
k=2,900,34,25.8235,1032
greedy,900,31,28.0645,1
random,900,23,38.913,0
bad_greedy,900,21,42.7143,0
k=1,900,31,28,21
k=2,900,31,28,1038
greedy,900,29,30.4483,1
random,900,7,125.714,0
bad_greedy,900,20,42.25,0
k=1,900,29,30.4483,22
k=2,900,29,30.4483,1056
greedy,900,34,25.7353,0
random,900,13,68.2308,0
bad_greedy,900,22,39.7727,0
k=1,900,34,25.7353,21
k=2,900,34,25.7353,1015
greedy,1000,34,28.9118,0
random,1000,18,54.4444,0
bad_greedy,1000,30,31.2667,0
k=1,1000,34,28.5,20
k=2,1000,34,28.4706,1013
greedy,1000,34,29.2059,0
random,1000,16,62.1875,0
bad_greedy,1000,24,38.9167,0
k=1,1000,34,29.2059,20
k=2,1000,34,29.2059,1006
greedy,1000,37,26.4324,0
random,1000,16,62.0625,0
bad_greedy,1000,31,31.1613,0
k=1,1000,37,26.4324,19
k=2,1000,37,26.4324,996
greedy,1000,41,24.0244,0
random,1000,17,58.5882,0
bad_greedy,1000,34,27.6471,0
k=1,1000,41,24,20
k=2,1000,41,24,1012
greedy,1000,37,26.9189,0
random,1000,15,65.2,0
bad_greedy,1000,28,35.6786,0
k=1,1000,37,26.9189,20
k=2,1000,37,26.9189,1009
greedy,1000,35,27.8286,0
random,1000,13,75,0
bad_greedy,1000,23,43.3043,0
k=1,1000,35,27.8286,21
k=2,1000,35,27.8286,1025
greedy,1000,34,27.7647,0
random,1000,12,83.3333,0
bad_greedy,1000,24,40.4583,0
k=1,1000,34,27.7647,19
k=2,1000,34,27.7647,1003
greedy,1000,35,27.6286,0
random,1000,13,75.0769,0
bad_greedy,1000,27,36.1111,0
k=1,1000,35,27.6286,21
k=2,1000,35,27.6286,1028
greedy,1000,30,32.5667,0
random,1000,13,76,0
bad_greedy,1000,23,41.5652,0
k=1,1000,30,32.5667,21
k=2,1000,30,32.5667,1053
greedy,1000,38,25.8947,0
random,1000,18,55.3333,0
bad_greedy,1000,31,30.7097,0
k=1,1000,38,25.8947,20
k=2,1000,38,25.8947,1013
greedy,1000,41,23.7561,0
random,1000,15,66.4667,0
